Word,Count,Percentage,Total,Distinct
the,5339,6.642116918177181,80381,7795
of,2475,3.0790858536221246,,
a,2273,2.8277826849628642,,
to,1918,2.3861360271706,,
is,1669,2.0763613291698286,,
and,1620,2.0154016496435725,,
in,1520,1.890994140406315,,
that,1321,1.6434231970241724,,
it,834,1.037558627038728,,
as,809,1.0064567497294137,,
are,659,0.8198454858735273,,
you,632,0.7862554583794679,,
be,590,0.7340043044998196,,
we,577,0.7178313282989761,,
this,495,0.6158171707244249,,
but,493,0.6133290205396799,,
for,471,0.5859593685074831,,
#universe,447,0.5561015662905413,,
or,434,0.5399285900896977,,
on,417,0.518779313519364,,
with,412,0.5125589380575012,,
at,406,0.5050944875032657,,
can,396,0.4926537365795399,,
an,379,0.4715044600092062,,
if,379,0.4715044600092062,,
no,371,0.4615518592702255,,
by,353,0.43915850760751923,,
from,352,0.4379144325151466,,
one,351,0.43667035742277405,,
—,337,0.41925330612955797,,
time,334,0.4155210808524402,,
all,319,0.3968599544668517,,
has,296,0.3682462273422824,,
was,288,0.3582936266033018,,
#mind,287,0.3570495515109292,,
how,286,0.3558054764185566,,
there,271,0.337144350032968,,
out,257,0.3197272987397519,,
into,256,0.31848322364737935,,
#quantum,254,0.31599507346263417,,
#reality,253,0.31475099837026166,,
like,250,0.3110187730931439,,
which,248,0.3085306229083987,,
what,248,0.3085306229083987,,
when,247,0.3072865478160262,,
have,245,0.304798397631281,,
your,242,0.3010661723541633,,
#human,239,0.2973339470770456,,
they,239,0.2973339470770456,,
#brain,238,0.296089871984673,,
our,234,0.2911135716151827,,
not,226,0.28116097087620207,,
life,223,0.27742874559908437,,
so,219,0.27245244522959405,,
its,206,0.2562794690287506,,
matter,200,0.24881501847451512,,
same,199,0.24757094338214253,,
would,195,0.24259464301265224,,
other,190,0.23637426755078939,,
because,177,0.2202012913499459,,
only,174,0.21646906607282815,,
way,169,0.21024869061096527,,
#consciousness,168,0.2090046155185927,,
even,158,0.19656386459486697,,
world,155,0.19283163931774921,,
about,145,0.18039088839402348,,
more,144,0.1791468133016509,,
will,144,0.1791468133016509,,
where,143,0.1779027382092783,,
it’s,141,0.17541458802453316,,
up,140,0.17417051293216057,,
he,137,0.17043828765504285,,
#qualia,136,0.16919421256267028,,
very,134,0.16670606237792512,,
through,133,0.16546198728555256,,
us,130,0.1617297620084348,,
isn’t,130,0.1617297620084348,,
their,128,0.15924161182368968,,
see,126,0.15675346163894455,,
every,125,0.15550938654657195,,
being,123,0.1530212363618268,,
two,122,0.15177716126945423,,
nature,119,0.1480449359923365,,
do,119,0.1480449359923365,,
just,117,0.14555678580759135,,
space,117,0.14555678580759135,,
why,117,0.14555678580759135,,
#energy,117,0.14555678580759135,,
science,116,0.14431271071521878,,
first,115,0.1430686356228462,,
these,115,0.1430686356228462,,
#experience,115,0.1430686356228462,,
some,112,0.13933641034572847,,
than,112,0.13933641034572847,,
state,111,0.1380923352533559,,
light,111,0.1380923352533559,,
physics,109,0.13560418506861074,,
new,108,0.13436010997623815,,
could,107,0.13311603488386559,,
any,106,0.13187195979149302,,
big,103,0.1281397345143753,,
#cosmic,102,0.1268956594220027,,
can’t,101,0.12565158432963014,,
things,99,0.12316343414488498,,
such,98,0.12191935905251242,,
most,97,0.12067528396013984,,
been,96,0.11943120886776726,,
atoms,94,0.11694305868302211,,
doesn’t,94,0.11694305868302211,,
nothing,94,0.11694305868302211,,
physical,93,0.11569898359064952,,
must,93,0.11569898359064952,,
fact,90,0.1119667583135318,,
many,89,0.11072268322115925,,
each,87,0.10823453303641407,,
without,87,0.10823453303641407,,
yet,87,0.10823453303641407,,
also,86,0.10699045794404151,,
who,86,0.10699045794404151,,
real,86,0.10699045794404151,,
know,86,0.10699045794404151,,
exist,85,0.10574638285166893,,
around,84,0.10450230775929635,,
i,83,0.10325823266692377,,
them,82,0.1020141575745512,,
particles,81,0.10077008248217863,,
his,81,0.10077008248217863,,
bang,81,0.10077008248217863,,
say,80,0.09952600738980603,,
theory,80,0.09952600738980603,,
were,80,0.09952600738980603,,
don’t,78,0.09703785720506089,,
cosmos,77,0.09579378211268832,,
that’s,77,0.09579378211268832,,
made,76,0.09454970702031575,,
earth,74,0.0920615568355706,,
another,73,0.09081748174319802,,
before,73,0.09081748174319802,,
much,73,0.09081748174319802,,
itself,71,0.08832933155845288,,
mystery,71,0.08832933155845288,,
body,71,0.08832933155845288,,
existence,71,0.08832933155845288,,
creation,71,0.08832933155845288,,
while,70,0.08708525646608029,,
place,70,0.08708525646608029,,
between,70,0.08708525646608029,,
may,70,0.08708525646608029,,
everything,70,0.08708525646608029,,
had,69,0.08584118137370772,,
einstein,69,0.08584118137370772,,
own,69,0.08584118137370772,,
observer,69,0.08584118137370772,,
change,68,0.08459710628133514,,
whole,66,0.08210895609659,,
far,66,0.08210895609659,,
get,65,0.0808648810042174,,
years,65,0.0808648810042174,,
now,64,0.07962080591184484,,
gravity,64,0.07962080591184484,,
problem,64,0.07962080591184484,,
thing,64,0.07962080591184484,,
take,63,0.07837673081947227,,
does,63,0.07837673081947227,,
inside,63,0.07837673081947227,,
actually,62,0.07713265572709968,,
go,62,0.07713265572709968,,
example,62,0.07713265572709968,,
known,61,0.07588858063472712,,
field,60,0.07464450554235454,,
speed,60,0.07464450554235454,,
enough,59,0.07340043044998196,,
answer,59,0.07340043044998196,,
point,58,0.07215635535760939,,
make,58,0.07215635535760939,,
people,58,0.07215635535760939,,
down,58,0.07215635535760939,,
still,58,0.07215635535760939,,
different,58,0.07215635535760939,,
something,57,0.07091228026523681,,
