Word,Count,Percentage,Total,Distinct
the,133,6.244131455399061,2130,812
of,75,3.5211267605633805,,
to,73,3.427230046948357,,
is,59,2.7699530516431925,,
a,54,2.535211267605634,,
and,38,1.784037558685446,,
we,31,1.455399061032864,,
in,28,1.3145539906103285,,
are,26,1.2206572769953052,,
for,22,1.0328638497652582,,
you,20,0.9389671361502347,,
our,20,0.9389671361502347,,
as,18,0.8450704225352111,,
your,16,0.7511737089201878,,
on,14,0.6572769953051643,,
from,14,0.6572769953051643,,
that,14,0.6572769953051643,,
it,14,0.6572769953051643,,
love,14,0.6572769953051643,,
&,14,0.6572769953051643,,
with,13,0.6103286384976526,,
all,12,0.5633802816901409,,
when,11,0.5164319248826291,,
be,11,0.5164319248826291,,
one,10,0.4694835680751174,,
will,10,0.4694835680751174,,
an,10,0.4694835680751174,,
not,10,0.4694835680751174,,
who,10,0.4694835680751174,,
world,10,0.4694835680751174,,
time,9,0.42253521126760557,,
this,9,0.42253521126760557,,
but,8,0.3755868544600939,,
just,8,0.3755868544600939,,
do,8,0.3755868544600939,,
up,7,0.32863849765258213,,
any,7,0.32863849765258213,,
new,7,0.32863849765258213,,
need,7,0.32863849765258213,,
than,7,0.32863849765258213,,
there,7,0.32863849765258213,,
only,7,0.32863849765258213,,
can,7,0.32863849765258213,,
or,7,0.32863849765258213,,
more,7,0.32863849765258213,,
it’s,7,0.32863849765258213,,
life,7,0.32863849765258213,,
right,7,0.32863849765258213,,
soul,6,0.28169014084507044,,
god,6,0.28169014084507044,,
heart,6,0.28169014084507044,,
see,6,0.28169014084507044,,
have,6,0.28169014084507044,,
about,6,0.28169014084507044,,
if,6,0.28169014084507044,,
nature,6,0.28169014084507044,,
because,6,0.28169014084507044,,
-,6,0.28169014084507044,,
its,6,0.28169014084507044,,
by,6,0.28169014084507044,,
has,6,0.28169014084507044,,
chaos,5,0.2347417840375587,,
what,5,0.2347417840375587,,
#divine,5,0.2347417840375587,,
politics,5,0.2347417840375587,,
go,5,0.2347417840375587,,
no,5,0.2347417840375587,,
most,5,0.2347417840375587,,
things,5,0.2347417840375587,,
us,5,0.2347417840375587,,
fear,5,0.2347417840375587,,
another,5,0.2347417840375587,,
they,5,0.2347417840375587,,
here,5,0.2347417840375587,,
behavior,5,0.2347417840375587,,
why,5,0.2347417840375587,,
earth,5,0.2347417840375587,,
their,5,0.2347417840375587,,
think,5,0.2347417840375587,,
i,5,0.2347417840375587,,
it's,4,0.18779342723004694,,
light,4,0.18779342723004694,,
#mind,4,0.18779342723004694,,
allow,4,0.18779342723004694,,
you're,4,0.18779342723004694,,
#truth,4,0.18779342723004694,,
#universe,4,0.18779342723004694,,
#consciousness,4,0.18779342723004694,,
her,4,0.18779342723004694,,
yourself,4,0.18779342723004694,,
own,4,0.18779342723004694,,
my,4,0.18779342723004694,,
#peace,4,0.18779342723004694,,
too,4,0.18779342723004694,,
important,4,0.18779342723004694,,
them,4,0.18779342723004694,,
haters,4,0.18779342723004694,,
so,4,0.18779342723004694,,
#humanity,4,0.18779342723004694,,
where,4,0.18779342723004694,,
every,4,0.18779342723004694,,
which,4,0.18779342723004694,,
much,4,0.18779342723004694,,
dark,4,0.18779342723004694,,
those,4,0.18779342723004694,,
moral,4,0.18779342723004694,,
should,4,0.18779342723004694,,
gift,3,0.14084507042253522,,
awakening,3,0.14084507042253522,,
yes,3,0.14084507042253522,,
me,3,0.14084507042253522,,
big,3,0.14084507042253522,,
sky,3,0.14084507042253522,,
rise,3,0.14084507042253522,,
want,3,0.14084507042253522,,
like,3,0.14084507042253522,,
don't,3,0.14084507042253522,,
enough,3,0.14084507042253522,,
now,3,0.14084507042253522,,
she,3,0.14084507042253522,,
visualize,3,0.14084507042253522,,
over,3,0.14084507042253522,,
psychic,3,0.14084507042253522,,
going,3,0.14084507042253522,,
antidote,3,0.14084507042253522,,
were,3,0.14084507042253522,,
children,3,0.14084507042253522,,
mental,3,0.14084507042253522,,
having,3,0.14084507042253522,,
less,3,0.14084507042253522,,
war,3,0.14084507042253522,,
lovers,3,0.14084507042253522,,
far,3,0.14084507042253522,,
hate,3,0.14084507042253522,,
today,3,0.14084507042253522,,
loving,3,0.14084507042253522,,
perspective,3,0.14084507042253522,,
country,3,0.14084507042253522,,
both,3,0.14084507042253522,,
something,3,0.14084507042253522,,
idea,3,0.14084507042253522,,
ways,3,0.14084507042253522,,
also,3,0.14084507042253522,,
collective,3,0.14084507042253522,,
create,3,0.14084507042253522,,
come,3,0.14084507042253522,,
pain,3,0.14084507042253522,,
does,3,0.14084507042253522,,
night,3,0.14084507042253522,,
at,3,0.14084507042253522,,
power,3,0.14084507042253522,,
same,3,0.14084507042253522,,
sense,3,0.14084507042253522,,
may,2,0.09389671361502347,,
miracles,2,0.09389671361502347,,
shine,2,0.09389671361502347,,
meant,2,0.09389671361502347,,
present,2,0.09389671361502347,,
everything,2,0.09389671361502347,,
we're,2,0.09389671361502347,,
say,2,0.09389671361502347,,
step,2,0.09389671361502347,,
internal,2,0.09389671361502347,,
sadness,2,0.09389671361502347,,
stops,2,0.09389671361502347,,
moment,2,0.09389671361502347,,
these,2,0.09389671361502347,,
use,2,0.09389671361502347,,
magic,2,0.09389671361502347,,
clothes,2,0.09389671361502347,,
passed,2,0.09389671361502347,,
isn't,2,0.09389671361502347,,
void,2,0.09389671361502347,,
alignment,2,0.09389671361502347,,
greatest,2,0.09389671361502347,,
meditation,2,0.09389671361502347,,
inner,2,0.09389671361502347,,
end,2,0.09389671361502347,,
remember,2,0.09389671361502347,,
powerful,2,0.09389671361502347,,
filled,2,0.09389671361502347,,
small,2,0.09389671361502347,,
spirit,2,0.09389671361502347,,
seen,2,0.09389671361502347,,
beneath,2,0.09389671361502347,,
off,2,0.09389671361502347,,
person,2,0.09389671361502347,,
covered,2,0.09389671361502347,,
actually,2,0.09389671361502347,,
grey,2,0.09389671361502347,,
clouds,2,0.09389671361502347,,
above,2,0.09389671361502347,,
peacock,2,0.09389671361502347,,
he,2,0.09389671361502347,,
good,2,0.09389671361502347,,
avatar,2,0.09389671361502347,,
america,2,0.09389671361502347,,
what's,2,0.09389671361502347,,
begin,2,0.09389671361502347,,
relate,2,0.09389671361502347,,
station,2,0.09389671361502347,,
body,2,0.09389671361502347,,
level,2,0.09389671361502347,,
#minds,2,0.09389671361502347,,
out,2,0.09389671361502347,,
field,2,0.09389671361502347,,
protects,2,0.09389671361502347,,
goddess,2,0.09389671361502347,,
within,2,0.09389671361502347,,
feel,2,0.09389671361502347,,
pregnant,2,0.09389671361502347,,
woman,2,0.09389671361502347,,
someone,2,0.09389671361502347,,
get,2,0.09389671361502347,,
way,2,0.09389671361502347,,
some,2,0.09389671361502347,,
afraid,2,0.09389671361502347,,
then,2,0.09389671361502347,,
deal,2,0.09389671361502347,,
possibilities,2,0.09389671361502347,,
given,2,0.09389671361502347,,
#human,2,0.09389671361502347,,
two,2,0.09389671361502347,,
pharma,2,0.09389671361502347,,
forces,2,0.09389671361502347,,
we’re,2,0.09389671361502347,,
how,2,0.09389671361502347,,
that’s,2,0.09389671361502347,,
would,2,0.09389671361502347,,
talk,2,0.09389671361502347,,
#humanity’s,2,0.09389671361502347,,
was,2,0.09389671361502347,,
crisis,2,0.09389671361502347,,
environmental,2,0.09389671361502347,,
move,2,0.09389671361502347,,
political,2,0.09389671361502347,,
spiritual,2,0.09389671361502347,,
between,2,0.09389671361502347,,
animals,2,0.09389671361502347,,
very,2,0.09389671361502347,,
effects,2,0.09389671361502347,,
dangerous,2,0.09389671361502347,,
irresponsible,2,0.09389671361502347,,
deeply,2,0.09389671361502347,,
individual,2,0.09389671361502347,,
well,2,0.09389671361502347,,
there’s,2,0.09389671361502347,,
wisdom,2,0.09389671361502347,,
others,2,0.09389671361502347,,
best,2,0.09389671361502347,,
channel,2,0.09389671361502347,,
problem,2,0.09389671361502347,,
among,2,0.09389671361502347,,
medicine,2,0.09389671361502347,,
else,2,0.09389671361502347,,
long,2,0.09389671361502347,,
deep,2,0.09389671361502347,,
lack,2,0.09389671361502347,,
people,2,0.09389671361502347,,
conscience,2,0.09389671361502347,,
compass,2,0.09389671361502347,,
simply,2,0.09389671361502347,,
policies,2,0.09389671361502347,,
public,2,0.09389671361502347,,
thing,2,0.09389671361502347,,
american,2,0.09389671361502347,,
average,2,0.09389671361502347,,
wants,1,0.046948356807511735,,
ask,1,0.046948356807511735,,
tell,1,0.046948356807511735,,
myself,1,0.046948356807511735,,
lived,1,0.046948356807511735,,
save,1,0.046948356807511735,,
please,1,0.046948356807511735,,
dear,1,0.046948356807511735,,
path,1,0.046948356807511735,,
ease,1,0.046948356807511735,,
alert,1,0.046948356807511735,,
ever,1,0.046948356807511735,,
i’m,1,0.046948356807511735,,
wherever,1,0.046948356807511735,,
contagious,1,0.046948356807511735,,
possibility,1,0.046948356807511735,,
magnetic,1,0.046948356807511735,,
energy,1,0.046948356807511735,,
glory,1,0.046948356807511735,,
